date,Week Start,Week End,Week Number,Shipment,Week Shipment,Teisyoku,Week Teisyoku,Temp,Week Temp,High Temp,Week High Temp,Low Temp,Week Low Temp,AIRTMP,Week AIRTMP,GLBRAD,Week GLBRAD,GLBRAD_30MIN,Week GLBRAD_30MIN,WNDDIR,Week WNDDIR,WNDSPD,Week WNDSPD,RHUM,Week RHUM,Rain,Week Rain,Status,Week Status,year,week_number,Year,diff_median
2020-10-27,2020/10/25 0:00,2020/10/31 0:00,14,0.0,277971.0,0,0,16.4,105.0,22.9,153.4,11.0,64.5,16.92708333,109.66875,171.4583333,1228.8125,0.304791667,2.200416667,94.3125,999.1666667,1.204166667,7.410416667,77.22916667,509.8333333,0.0,0.0,0,5,2020,44,2020,-46655.0
2020-10-28,2020/10/25 0:00,2020/10/31 0:00,14,1078.0,277971.0,0,0,16.2,105.0,22.7,153.4,10.5,64.5,16.71458333,109.66875,153.5,1228.8125,0.27125,2.200416667,191.0416667,999.1666667,0.666666667,7.410416667,77.54166667,509.8333333,0.0,0.0,1,5,2020,44,2020,-46655.0
2020-10-29,2020/10/25 0:00,2020/10/31 0:00,14,645.0,277971.0,0,0,16.1,105.0,23.1,153.4,10.4,64.5,16.73333333,109.66875,187.5625,1228.8125,0.3375,2.200416667,137.3541667,999.1666667,1.345833333,7.410416667,74.04166667,509.8333333,0.0,0.0,1,5,2020,44,2020,-46655.0
2020-10-30,2020/10/25 0:00,2020/10/31 0:00,14,845.0,277971.0,0,0,14.7,105.0,20.5,153.4,9.4,64.5,15.26875,109.66875,148.3333333,1228.8125,0.26625,2.200416667,76.0625,999.1666667,1.54375,7.410416667,64.20833333,509.8333333,0.0,0.0,1,5,2020,44,2020,-46655.0
2020-10-31,2020/10/25 0:00,2020/10/31 0:00,14,0.0,277971.0,0,0,12.0,105.0,19.9,153.4,5.3,64.5,12.925,109.66875,187.4375,1228.8125,0.3375,2.200416667,132.2291667,999.1666667,1.122916667,7.410416667,67.58333333,509.8333333,0.0,0.0,0,5,2020,44,2020,-46655.0
2020-11-01,2020/11/1 0:00,2020/11/7 0:00,15,852.0,277971.0,0,1280,13.9,105.0,22.5,148.3,6.3,69.5,14.49791667,108.2145833,136.6875,875.5416667,0.249583333,1.595833333,182.5,1397.708333,0.6625,7.752083333,74.35416667,543.9166667,0.0,20.0,1,5,2020,44,2020,-46655.0
2020-11-02,2020/11/1 0:00,2020/11/7 0:00,15,0.0,410770.0,0,1280,16.0,105.0,22.8,148.3,10.5,69.5,16.70416667,108.2145833,92.4375,875.5416667,0.180833333,1.595833333,202.25,1397.708333,0.84375,7.752083333,90.89583333,543.9166667,6.0,20.0,0,5,2020,45,2020,29787.5
2020-11-03,2020/11/1 0:00,2020/11/7 0:00,15,978.0,410770.0,0,1280,17.6,105.0,22.1,148.3,14.7,69.5,17.16666667,108.2145833,158.4375,875.5416667,0.277916667,1.595833333,169.1875,1397.708333,1.8625,7.752083333,77.64583333,543.9166667,2.0,20.0,1,5,2020,45,2020,29787.5
2020-11-04,2020/11/1 0:00,2020/11/7 0:00,15,804.0,410770.0,0,1280,13.6,105.0,19.5,148.3,8.2,69.5,14.1125,108.2145833,155.1041667,875.5416667,0.280625,1.595833333,177.4791667,1397.708333,1.541666667,7.752083333,59.72916667,543.9166667,0.0,20.0,1,5,2020,45,2020,29787.5
2020-11-05,2020/11/1 0:00,2020/11/7 0:00,15,824.0,410770.0,1280,1280,12.7,105.0,20.5,148.3,6.8,69.5,13.46875,108.2145833,176.25,875.5416667,0.316666667,1.595833333,194.875,1397.708333,0.68125,7.752083333,74.91666667,543.9166667,0.0,20.0,1,5,2020,45,2020,29787.5
2020-11-06,2020/11/1 0:00,2020/11/7 0:00,15,938.0,410770.0,0,1280,13.9,105.0,20.0,148.3,9.0,69.5,14.5875,108.2145833,102.4583333,875.5416667,0.19125,1.595833333,199.3958333,1397.708333,0.570833333,7.752083333,80.89583333,543.9166667,0.0,20.0,1,5,2020,45,2020,29787.5
2020-11-07,2020/11/1 0:00,2020/11/7 0:00,15,0.0,410770.0,0,1280,17.3,105.0,20.9,148.3,14.0,69.5,17.67708333,108.2145833,54.16666667,875.5416667,0.098958333,1.595833333,272.0208333,1397.708333,1.589583333,7.752083333,85.47916667,543.9166667,12.0,20.0,0,5,2020,45,2020,29787.5
2020-11-08,2020/11/8 0:00,2020/11/14 0:00,16,969.0,410770.0,0,0,18.1,95.9,22.9,141.6,13.4,59.6,18.45625,98.90208333,82.6875,1041.541667,0.15875,1.57125,218.9791667,1014.125,1.091666667,8.360416667,78.5625,491.7083333,0.0,0.0,1,5,2020,45,2020,29787.5
2020-11-09,2020/11/8 0:00,2020/11/14 0:00,16,1023.0,433444.0,0,0,14.3,95.9,19.7,141.6,9.6,59.6,14.66041667,98.90208333,162.9791667,1041.541667,0.281875,1.57125,144.8333333,1014.125,1.291666667,8.360416667,69.95833333,491.7083333,0.0,0.0,1,5,2020,46,2020,9830.5
2020-11-10,2020/11/8 0:00,2020/11/14 0:00,16,0.0,433444.0,0,0,11.9,95.9,18.2,141.6,7.1,59.6,12.34375,98.90208333,153.1666667,1041.541667,0.275,1.57125,124.3541667,1014.125,1.070833333,8.360416667,68.85416667,491.7083333,0.0,0.0,0,5,2020,46,2020,9830.5
2020-11-11,2020/11/8 0:00,2020/11/14 0:00,16,1224.0,433444.0,0,0,12.1,95.9,19.5,141.6,6.6,59.6,12.61458333,98.90208333,164.9166667,1041.541667,0.275104167,1.57125,142.7083333,1014.125,1.33125,8.360416667,60.85416667,491.7083333,0.0,0.0,1,5,2020,46,2020,9830.5
2020-11-12,2020/11/8 0:00,2020/11/14 0:00,16,982.0,433444.0,0,0,11.9,95.9,16.8,141.6,7.7,59.6,11.98541667,98.90208333,155.2083333,1041.541667,0.275208333,1.57125,61.64583333,1014.125,2.347916667,8.360416667,62.75,491.7083333,0.0,0.0,1,5,2020,46,2020,9830.5
2020-11-13,2020/11/8 0:00,2020/11/14 0:00,16,1268.0,433444.0,0,0,14.2,95.9,22.4,141.6,8.3,59.6,14.49375,98.90208333,160.3333333,1041.541667,0.288125,1.57125,171.5208333,1014.125,0.627083333,8.360416667,75.875,491.7083333,0.0,0.0,1,5,2020,46,2020,9830.5
2020-11-14,2020/11/8 0:00,2020/11/14 0:00,16,0.0,433444.0,0,0,13.4,95.9,22.1,141.6,6.9,59.6,14.34791667,98.90208333,162.25,1041.541667,0.292291667,1.57125,150.0833333,1014.125,0.6,8.360416667,74.85416667,491.7083333,0.0,0.0,0,5,2020,46,2020,9830.5
2020-11-15,2020/11/15 0:00,2020/11/21 0:00,17,1733.0,433444.0,0,0,13.4,116.6,20.2,158.8,6.9,81.1,14.075,121.2395833,155.4583333,876.4375,0.28125,1.592083333,191.5625,1370.645833,0.766666667,10.15208333,78.77083333,545.5208333,0.0,11.5,1,5,2020,46,2020,9830.5
2020-11-16,2020/11/15 0:00,2020/11/21 0:00,17,1722.0,507917.0,0,0,16.1,116.6,22.8,158.8,11.4,81.1,16.94791667,121.2395833,147.4583333,876.4375,0.267083333,1.592083333,231.3125,1370.645833,1.564583333,10.15208333,76.64583333,545.5208333,0.0,11.5,1,5,2020,47,2020,67283.0
2020-11-17,2020/11/15 0:00,2020/11/21 0:00,17,0.0,507917.0,0,0,14.6,116.6,22.6,158.8,8.8,81.1,15.37916667,121.2395833,155.2708333,876.4375,0.279583333,1.592083333,119.9791667,1370.645833,1.097916667,10.15208333,72.0625,545.5208333,0.0,11.5,0,5,2020,47,2020,67283.0
2020-11-18,2020/11/15 0:00,2020/11/21 0:00,17,2109.0,507917.0,0,0,16.6,116.6,23.9,158.8,10.6,81.1,17.20833333,121.2395833,136.1458333,876.4375,0.2475,1.592083333,177.6875,1370.645833,0.827083333,10.15208333,84.02083333,545.5208333,0.0,11.5,1,5,2020,47,2020,67283.0
2020-11-19,2020/11/15 0:00,2020/11/21 0:00,17,1369.0,507917.0,0,0,18.8,116.6,24.6,158.8,13.7,81.1,19.47916667,121.2395833,104.7916667,876.4375,0.190833333,1.592083333,215.5625,1370.645833,1.845833333,10.15208333,82.45833333,545.5208333,1.0,11.5,1,5,2020,47,2020,67283.0
2020-11-20,2020/11/15 0:00,2020/11/21 0:00,17,2247.0,507917.0,0,0,20.6,116.6,22.3,158.8,18.7,81.1,20.93958333,121.2395833,29.54166667,876.4375,0.0575,1.592083333,259.9166667,1370.645833,3.089583333,10.15208333,83.54166667,545.5208333,10.5,11.5,1,5,2020,47,2020,67283.0
2020-11-21,2020/11/15 0:00,2020/11/21 0:00,17,0.0,507917.0,0,0,16.5,116.6,22.4,158.8,11.0,81.1,17.21041667,121.2395833,147.7708333,876.4375,0.268333333,1.592083333,174.625,1370.645833,0.960416667,10.15208333,68.02083333,545.5208333,0.0,11.5,0,5,2020,47,2020,67283.0
2020-11-22,2020/11/22 0:00,2020/11/28 0:00,18,0.0,507917.0,0,0,15.1,103.0,19.9,135.6,8.7,71.7,15.27916667,103.35625,103.9375,799.0208333,0.199375,1.458958333,203.125,925.9583333,1.18125,12.74583333,75.77083333,485.0208333,0.0,0.5,0,5,2020,47,2020,82873.0
2020-11-23,2020/11/22 0:00,2020/11/28 0:00,18,2949.0,634766.0,0,0,18.5,103.0,22.7,135.6,15.0,71.7,18.28125,103.35625,143.125,799.0208333,0.262083333,1.458958333,142.2708333,925.9583333,3.308333333,12.74583333,57.04166667,485.0208333,0.0,0.5,1,5,2020,48,2020,115889.0
2020-11-24,2020/11/22 0:00,2020/11/28 0:00,18,1662.999999,634766.0,0,0,13.3,103.0,15.1,135.6,12.1,71.7,13.32708333,103.35625,46.625,799.0208333,0.083125,1.458958333,50.29166667,925.9583333,1.872916667,12.74583333,63.39583333,485.0208333,0.0,0.5,1,5,2020,48,2020,115889.0
2020-11-25,2020/11/22 0:00,2020/11/28 0:00,18,1965.0,634766.0,0,0,13.6,103.0,19.9,135.6,10.2,71.7,13.51458333,103.35625,114.1041667,799.0208333,0.204166667,1.458958333,107.7708333,925.9583333,1.35625,12.74583333,84.33333333,485.0208333,0.5,0.5,1,5,2020,48,2020,115889.0
2020-11-26,2020/11/22 0:00,2020/11/28 0:00,18,1490.0,634766.0,0,0,13.2,103.0,20.2,135.6,7.4,71.7,13.68541667,103.35625,131.5,799.0208333,0.24625,1.458958333,159.2291667,925.9583333,0.69375,12.74583333,78.4375,485.0208333,0.0,0.5,1,5,2020,48,2020,115889.0
2020-11-27,2020/11/22 0:00,2020/11/28 0:00,18,1919.0,634766.0,0,0,13.4,103.0,17.9,135.6,9.6,71.7,13.59375,103.35625,118.25,799.0208333,0.210833333,1.458958333,66.22916667,925.9583333,1.783333333,12.74583333,74.75,485.0208333,0.0,0.5,1,5,2020,48,2020,115889.0
2020-11-28,2020/11/22 0:00,2020/11/28 0:00,18,0.0,634766.0,0,0,15.9,103.0,19.9,135.6,8.7,71.7,15.675,103.35625,141.4791667,799.0208333,0.253125,1.458958333,197.0416667,925.9583333,2.55,12.74583333,51.29166667,485.0208333,0.0,0.5,0,5,2020,48,2020,115889.0
2020-11-29,2020/11/29 0:00,2020/12/5 0:00,19,1792.0,634766.0,0,0,10.4,69.9,16.0,108.9,5.9,40.9,10.7625,72.43333333,93.08333333,657.0208333,0.168125,1.181041667,131.5416667,823.4583333,1.033333333,8.645833333,69.08333333,534.4583333,0.0,3.0,1,5,2020,48,2020,115889.0
2020-11-30,2020/11/29 0:00,2020/12/5 0:00,19,1573.0,583904.0,0,0,9.5,69.9,16.4,108.9,4.3,40.9,10.14375,72.43333333,113.375,657.0208333,0.20625,1.181041667,167.3333333,823.4583333,0.527083333,8.645833333,80.9375,534.4583333,0.0,3.0,1,5,2020,49,2020,0.0
2020-12-01,2020/11/29 0:00,2020/12/5 0:00,19,0.0,583904.0,0,0,10.4,69.9,17.0,108.9,5.1,40.9,10.86875,72.43333333,132.5208333,657.0208333,0.231666667,1.181041667,160.6666667,823.4583333,0.877083333,8.645833333,72.3125,534.4583333,0.0,3.0,0,5,2020,49,2020,0.0
2020-12-02,2020/11/29 0:00,2020/12/5 0:00,19,2057.0,583904.0,0,0,9.3,69.9,13.8,108.9,6.0,40.9,9.84375,72.43333333,37.5,657.0208333,0.075208333,1.181041667,67.9375,823.4583333,1.720833333,8.645833333,80.4375,534.4583333,0.0,3.0,1,5,2020,49,2020,0.0
2020-12-03,2020/11/29 0:00,2020/12/5 0:00,19,1540.0,583904.0,0,0,10.0,69.9,15.6,108.9,6.3,40.9,10.3,72.43333333,97.52083333,657.0208333,0.178541667,1.181041667,102.1458333,823.4583333,1.185416667,8.645833333,83.64583333,534.4583333,0.0,3.0,1,5,2020,49,2020,0.0
2020-12-04,2020/11/29 0:00,2020/12/5 0:00,19,1768.0,583904.0,0,0,10.4,69.9,15.4,108.9,5.9,40.9,10.57708333,72.43333333,104.2708333,657.0208333,0.190416667,1.181041667,127.0208333,823.4583333,1.514583333,8.645833333,65.875,534.4583333,0.0,3.0,1,5,2020,49,2020,0.0
2020-12-05,2020/11/29 0:00,2020/12/5 0:00,19,0.0,583904.0,0,0,9.9,69.9,14.7,108.9,7.4,40.9,9.9375,72.43333333,78.75,657.0208333,0.130833333,1.181041667,66.8125,823.4583333,1.7875,8.645833333,82.16666667,534.4583333,3.0,3.0,0,5,2020,49,2020,0.0
2020-12-06,2020/12/6 0:00,2020/12/12 0:00,20,1883.0,583904.0,0,0,10.0,73.8,16.2,116.7,4.5,42.1,10.39583333,77.69166667,128.8958333,763.5833333,0.227291667,1.115208333,172.8541667,1078.104167,0.766666667,7.354166667,80.70833333,530.2708333,0.0,0.0,1,5,2020,49,2020,0.0
2020-12-07,2020/12/6 0:00,2020/12/12 0:00,20,1684.0,561944.0,0,0,10.6,73.8,18.8,116.7,4.7,42.1,11.2375,77.69166667,135.6041667,763.5833333,0.22875,1.115208333,176.7083333,1078.104167,0.78125,7.354166667,77.125,530.2708333,0.0,0.0,1,5,2020,50,2020,14800.0
2020-12-08,2020/12/6 0:00,2020/12/12 0:00,20,0.0,561944.0,0,0,11.5,73.8,18.3,116.7,6.7,42.1,12.36041667,77.69166667,127.1458333,763.5833333,0.230208333,1.115208333,167.2708333,1078.104167,1.560416667,7.354166667,67.66666667,530.2708333,0.0,0.0,0,5,2020,50,2020,14800.0
2020-12-09,2020/12/6 0:00,2020/12/12 0:00,20,1904.0,561944.0,0,0,10.4,73.8,14.0,116.7,8.1,42.1,10.72083333,77.69166667,70.58333333,763.5833333,0.126041667,1.115208333,82.83333333,1078.104167,1.877083333,7.354166667,65.0625,530.2708333,0.0,0.0,1,5,2020,50,2020,14800.0
2020-12-10,2020/12/6 0:00,2020/12/12 0:00,20,1362.0,561944.0,0,0,11.5,73.8,17.8,116.7,7.0,42.1,11.50833333,77.69166667,130.25,763.5833333,0.23125,1.115208333,139.8125,1078.104167,1.15625,7.354166667,71.41666667,530.2708333,0.0,0.0,1,5,2020,50,2020,14800.0
2020-12-11,2020/12/6 0:00,2020/12/12 0:00,20,1753.0,561944.0,0,0,9.8,73.8,16.3,116.7,4.8,42.1,10.5375,77.69166667,98.33333333,763.5833333,0.170208333,1.115208333,173.5625,1078.104167,0.552083333,7.354166667,82.0625,530.2708333,0.0,0.0,1,5,2020,50,2020,14800.0
2020-12-12,2020/12/6 0:00,2020/12/12 0:00,20,0.0,561944.0,0,0,10.0,73.8,15.3,116.7,6.3,42.1,10.93125,77.69166667,72.77083333,763.5833333,0.130208333,1.115208333,165.0625,1078.104167,0.660416667,7.354166667,86.22916667,530.2708333,0.0,0.0,0,5,2020,50,2020,14800.0
2020-12-13,2020/12/13 0:00,2020/12/19 0:00,21,1669.0,561944.0,0,0,11.2,49.2,16.8,89.6,7.1,15.7,11.55833333,53.11041667,113.7708333,834.1458333,0.203333333,1.37,199.5416667,1582.708333,1.641666667,20.15,69.52083333,420.9166667,0.0,0.0,1,5,2020,50,2020,14800.0
2020-12-14,2020/12/13 0:00,2020/12/19 0:00,21,1887.000002,599766.0,0,0,11.9,49.2,15.9,89.6,7.7,15.7,12.00208333,53.11041667,117.8333333,834.1458333,0.211666667,1.37,182.5208333,1582.708333,6.145833333,20.15,48.29166667,420.9166667,0.0,0.0,1,5,2020,51,2020,72342.0
2020-12-15,2020/12/13 0:00,2020/12/19 0:00,21,0.0,599766.0,0,0,7.3,49.2,12.2,89.6,2.9,15.7,7.433333333,53.11041667,133.0625,834.1458333,0.240208333,1.37,239.7083333,1582.708333,3.95625,20.15,53.47916667,420.9166667,0.0,0.0,0,5,2020,51,2020,72342.0
2020-12-16,2020/12/13 0:00,2020/12/19 0:00,21,2434.0,599766.0,0,0,4.4,49.2,10.2,89.6,-0.7,15.7,5.004166667,53.11041667,134.0625,834.1458333,0.241041667,1.37,256.125,1582.708333,3.977083333,20.15,59.35416667,420.9166667,0.0,0.0,1,5,2020,51,2020,72342.0
2020-12-17,2020/12/13 0:00,2020/12/19 0:00,21,1858.0,599766.0,0,0,3.7,49.2,10.3,89.6,-1.3,15.7,4.570833333,53.11041667,133.3958333,834.1458333,0.241041667,1.37,256.1875,1582.708333,1.216666667,20.15,60.54166667,420.9166667,0.0,0.0,1,5,2020,51,2020,72342.0
2020-12-18,2020/12/13 0:00,2020/12/19 0:00,21,2216.0,599766.0,0,0,4.2,49.2,11.4,89.6,-2.3,15.7,5.466666667,53.11041667,127.8333333,834.1458333,0.232708333,1.37,252.4583333,1582.708333,1.264583333,20.15,67.33333333,420.9166667,0.0,0.0,1,5,2020,51,2020,72342.0
2020-12-19,2020/12/13 0:00,2020/12/19 0:00,21,0.0,599766.0,0,0,6.5,49.2,12.8,89.6,2.3,15.7,7.075,53.11041667,74.1875,834.1458333,0.1853125,1.37,196.1666667,1582.708333,1.947916667,20.15,62.39583333,420.9166667,0.0,0.0,0,5,2020,51,2020,72342.0
2020-12-20,2020/12/20 0:00,2020/12/26 0:00,22,2298.0,599766.0,0,0,3.5,43.0,8.9,90.3,-0.4,3.2,4.579166667,49.49791667,105.1041667,829.0416667,0.1853125,0.36125,229.8958333,1578.270833,0.902083333,10.16875,70.5,459.0416667,0.0,0.0,1,5,2020,51,2020,72342.0
2020-12-21,2020/12/20 0:00,2020/12/26 0:00,22,1892.0,640382.0,0,0,3.3,43.0,10.5,90.3,-2.3,3.2,4.597916667,49.49791667,133.3958333,829.0416667,0.1853125,0.36125,195.6458333,1578.270833,0.466666667,10.16875,70.0,459.0416667,0.0,0.0,1,5,2020,52,2020,31339.0
2020-12-22,2020/12/20 0:00,2020/12/26 0:00,22,0.0,640382.0,0,0,4.3,43.0,12.3,90.3,-1.3,3.2,5.802083333,49.49791667,128.2291667,829.0416667,0.1853125,0.36125,219.4375,1578.270833,0.810416667,10.16875,70.22916667,459.0416667,0.0,0.0,0,5,2020,52,2020,31339.0
2020-12-23,2020/12/20 0:00,2020/12/26 0:00,22,2537.0,640382.0,0,0,5.7,43.0,14.7,90.3,-1.0,3.2,7.2125,49.49791667,132.625,829.0416667,0.1853125,0.36125,208.5,1578.270833,0.785416667,10.16875,71.22916667,459.0416667,0.0,0.0,1,5,2020,52,2020,31339.0
2020-12-24,2020/12/20 0:00,2020/12/26 0:00,22,1698.0,640382.0,0,0,9.4,43.0,15.0,90.3,1.2,3.2,9.739583333,49.49791667,74.8125,829.0416667,0.137916667,0.36125,239.0208333,1578.270833,2.972916667,10.16875,55.41666667,459.0416667,0.0,0.0,1,5,2020,52,2020,31339.0
2020-12-25,2020/12/20 0:00,2020/12/26 0:00,22,2109.0,640382.0,0,0,10.7,43.0,16.5,90.3,5.8,3.2,10.71666667,49.49791667,131.9375,829.0416667,0.180625,0.36125,253.5416667,1578.270833,3.545833333,10.16875,53.54166667,459.0416667,0.0,0.0,1,5,2020,52,2020,31339.0
2020-12-26,2020/12/20 0:00,2020/12/26 0:00,22,0.0,640382.0,0,0,6.1,43.0,12.4,90.3,1.2,3.2,6.85,49.49791667,122.9375,829.0416667,0.223333333,0.36125,232.2291667,1578.270833,0.685416667,10.16875,68.125,459.0416667,0.0,0.0,0,5,2020,52,2020,31339.0
2020-12-27,2020/12/27 0:00,2021/1/2 0:00,23,2014.0,640382.0,0,0,6.9,49.0,14.8,96.6,2.2,9.3,7.877083333,54.25208333,125.9583333,789.7708333,0.224375,1.4075,161.1875,1539.708333,0.608333333,14.79583333,74.33333333,468.625,0.0,18.0,1,5,2020,52,2020,31339.0
2020-12-28,2020/12/27 0:00,2021/1/2 0:00,23,1606.0,244808.0,0,0,7.5,49.0,13.6,96.6,3.5,9.3,8.608333333,54.25208333,80.10416667,789.7708333,0.141041667,1.4075,216.9375,1539.708333,0.520833333,14.79583333,83.45833333,468.625,0.0,18.0,1,5,2020,53,2020,-159373.0
2020-12-29,2020/12/27 0:00,2021/1/2 0:00,23,1756.0,244808.0,0,0,9.3,49.0,16.9,96.6,1.5,9.3,10.30625,54.25208333,95.16666667,789.7708333,0.17375,1.4075,222.1666667,1539.708333,0.866666667,14.79583333,76.95833333,468.625,0.0,18.0,1,5,2020,53,2020,-85924.0
2020-12-30,2020/12/27 0:00,2021/1/2 0:00,23,2115.999998,244808.0,0,0,11.7,49.0,19.2,96.6,5.3,9.3,12.19791667,54.25208333,82.16666667,789.7708333,0.141875,1.4075,246.2291667,1539.708333,3.89375,14.79583333,64.02083333,468.625,18.0,18.0,1,5,2020,53,2020,-85924.0
2020-12-31,2020/12/27 0:00,2021/1/2 0:00,23,2641.0,244808.0,0,0,4.2,49.0,9.5,96.6,-1.7,9.3,4.629166667,54.25208333,137.1458333,789.7708333,0.246875,1.4075,245.7708333,1539.708333,3.175,14.79583333,46.85416667,468.625,0.0,18.0,1,5,2020,53,2020,-85924.0
2021-01-01,2020/12/27 0:00,2021/1/2 0:00,23,0.0,0.0,0,0,5.2,49.0,10.9,96.6,0.2,9.3,5.527083333,54.25208333,135.6666667,789.7708333,0.244583333,1.4075,251.9375,1539.708333,3.133333333,14.79583333,56.375,468.625,0.0,18.0,0,5,2021,53,2021,-330732.0
2021-01-02,2020/12/27 0:00,2021/1/2 0:00,23,0.0,0.0,0,0,4.2,49.0,11.7,96.6,-1.7,9.3,5.10625,54.25208333,133.5625,789.7708333,0.235,1.4075,195.4791667,1539.708333,2.597916667,14.79583333,66.625,468.625,0.0,18.0,0,5,2021,53,2021,-330732.0
2021-01-03,2021/1/3 0:00,2021/1/9 0:00,24,0.0,0.0,0,0,6.0,35.7,11.6,69.6,1.9,6.3,5.960416667,38.11458333,102.7916667,783.375,0.18125,1.402083333,152.0208333,1442.5,1.216666667,20.30416667,63.95833333,417.2083333,0.0,0.0,0,4,2021,53,2021,-330732.0
2021-01-04,2021/1/3 0:00,2021/1/9 0:00,24,3599.0,798974.0,0,0,5.6,35.7,12.6,69.6,1.0,6.3,6.6,38.11458333,130.5625,783.375,0.234583333,1.402083333,211.0416667,1442.5,0.558333333,20.30416667,72.64583333,417.2083333,0.0,0.0,1,4,2021,1,2021,91300.0
2021-01-05,2021/1/3 0:00,2021/1/9 0:00,24,0.0,798974.0,0,0,5.8,35.7,10.8,69.6,1.3,6.3,6.791666667,38.11458333,42.14583333,783.375,0.072916667,1.402083333,212.8958333,1442.5,0.954166667,20.30416667,73.58333333,417.2083333,0.0,0.0,0,4,2021,1,2021,91300.0
2021-01-06,2021/1/3 0:00,2021/1/9 0:00,24,2483.0,798974.0,0,0,5.9,35.7,10.0,69.6,2.6,6.3,6.491666667,38.11458333,99.875,783.375,0.181875,1.402083333,126.8541667,1442.5,1.9375,20.30416667,71.83333333,417.2083333,0.0,0.0,1,4,2021,1,2021,91300.0
2021-01-07,2021/1/3 0:00,2021/1/9 0:00,24,1591.000002,798974.0,0,0,7.1,35.7,10.8,69.6,3.0,6.3,7.016666667,38.11458333,127.5833333,783.375,0.224375,1.402083333,239.9166667,1442.5,7.029166667,20.30416667,44.08333333,417.2083333,0.0,0.0,1,4,2021,1,2021,91300.0
2021-01-08,2021/1/3 0:00,2021/1/9 0:00,24,2172.0,798974.0,0,0,3.1,35.7,6.7,69.6,-0.2,6.3,2.883333333,38.11458333,136.9166667,783.375,0.249166667,1.402083333,247.9583333,1442.5,4.847916667,20.30416667,48.625,417.2083333,0.0,0.0,1,4,2021,1,2021,91300.0
2021-01-09,2021/1/3 0:00,2021/1/9 0:00,24,0.0,798974.0,0,0,2.2,35.7,7.1,69.6,-3.3,6.3,2.370833333,38.11458333,143.5,783.375,0.257916667,1.402083333,251.8125,1442.5,3.760416667,20.30416667,42.47916667,417.2083333,0.0,0.0,0,4,2021,1,2021,91300.0
2021-01-10,2021/1/10 0:00,2021/1/16 0:00,25,0.0,798974.0,0,0,1.7,37.5,8.7,83.9,-4.4,-1.7,2.729166667,42.90833333,143.0208333,823.375,0.256666667,1.218125,264.9375,1446.145833,1.65,9.16875,52.58333333,501.3333333,0.0,3.0,0,5,2021,1,2021,91300.0
2021-01-11,2021/1/10 0:00,2021/1/16 0:00,25,2293.0,547224.0,0,0,1.9,37.5,8.0,83.9,-3.1,-1.7,2.897916667,42.90833333,81.0,823.375,0.145208333,1.218125,173.6458333,1446.145833,1.15,9.16875,63.25,501.3333333,0.0,3.0,1,5,2021,2,2021,-32506.0
2021-01-12,2021/1/10 0:00,2021/1/16 0:00,25,1383.0,547224.0,0,0,4.2,37.5,7.5,83.9,1.2,-1.7,4.583333333,42.90833333,49.41666667,823.375,0.083541667,1.218125,201.8541667,1446.145833,0.779166667,9.16875,77.95833333,501.3333333,3.0,3.0,1,5,2021,2,2021,-32506.0
2021-01-13,2021/1/10 0:00,2021/1/16 0:00,25,1454.0,547224.0,0,0,5.3,37.5,12.3,83.9,0.6,-1.7,6.0625,42.90833333,142.7708333,823.375,0.17125,1.218125,216.7916667,1446.145833,0.66875,9.16875,80.35416667,501.3333333,0.0,3.0,1,5,2021,2,2021,-32506.0
2021-01-14,2021/1/10 0:00,2021/1/16 0:00,25,1250.0,547224.0,0,0,6.5,37.5,15.0,83.9,-0.2,-1.7,7.625,42.90833333,143.9583333,823.375,0.258958333,1.218125,204.1666667,1446.145833,0.808333333,9.16875,78.5,501.3333333,0.0,3.0,1,5,2021,2,2021,-32506.0
2021-01-15,2021/1/10 0:00,2021/1/16 0:00,25,1637.0,547224.0,0,0,7.2,37.5,14.7,83.9,1.6,-1.7,7.841666667,42.90833333,133.75,823.375,0.23625,1.218125,165.9375,1446.145833,1.060416667,9.16875,77.72916667,501.3333333,0.0,3.0,1,5,2021,2,2021,-32506.0
2021-01-16,2021/1/10 0:00,2021/1/16 0:00,25,0.0,547224.0,0,0,10.7,37.5,17.7,83.9,2.6,-1.7,11.16875,42.90833333,129.4583333,823.375,0.2375,1.218125,218.8125,1446.145833,3.052083333,9.16875,70.95833333,501.3333333,0.0,3.0,0,5,2021,2,2021,-32506.0
2021-01-17,2021/1/17 0:00,2021/1/23 0:00,26,1753.0,547224.0,0,0,8.3,53.0,11.7,92.1,4.5,16.0,8.2875,53.49583333,91.4375,843.125,0.171041667,1.273541667,110.1875,1156.5,1.785416667,13.01458333,54.85416667,444.6041667,0.0,13.5,1,5,2021,2,2021,-32506.0
2021-01-18,2021/1/17 0:00,2021/1/23 0:00,26,1617.0,628777.0,0,0,6.2,53.0,11.6,92.1,0.1,16.0,6.304166667,53.49583333,148.8333333,843.125,0.267291667,1.273541667,188.5625,1156.5,3.245833333,13.01458333,60.22916667,444.6041667,0.0,13.5,1,5,2021,3,2021,134751.0
2021-01-19,2021/1/17 0:00,2021/1/23 0:00,26,0.0,628777.0,0,0,7.0,53.0,12.6,92.1,0.8,16.0,6.860416667,53.49583333,151.0625,843.125,0.272083333,1.273541667,181.2916667,1156.5,3.429166667,13.01458333,48.6875,444.6041667,0.0,13.5,0,5,2021,3,2021,134751.0
